   0.0000000000000000        1.2861427202532338E-008  -2.3327125757213449E-016  0.78790703853046440     
   5.7898133247305368E-006   1.3419704444453669E-008   1.9530059772666322E-006   1.4925516333336903     
   1.2737589314407180E-005   1.3153997517568252E-008  -1.6425656190493330E-006  0.90031484342135693     
   2.1074920502019154E-005   1.3516735391057605E-008  -7.6135425038206446E-007  0.52066406383423225     
   3.1079717927153522E-005   1.7522880631081824E-008   1.3824957901671186E-006  0.31159757363108487     
   4.3085474837314764E-005   1.1026675145559321E-008   5.4963833671856488E-007  0.20977297834400738     
   5.7492383129508246E-005   2.4815024212550507E-009  -8.8544884068401559E-007  0.15887967005048848     
   7.4780673080140437E-005   1.3231345727976725E-008  -9.7923129997287982E-007  0.12852886162735425     
   9.2068963030772613E-005   3.7147936520102842E-008   8.9255023631585927E-010  0.11012234128836999     
   1.0935725298140479E-004   5.1472668236950460E-008   4.6759681492134136E-007   9.8381397710216784E-002
   1.2664554293203697E-004   5.0600044374939601E-008   2.8440570430377791E-007   9.1806419243625453E-002
   1.4393383288266914E-004   4.3669082580932417E-008  -3.5516599796903791E-008   9.0143847614805941E-002
   1.6122212283330132E-004   4.0043729001249434E-008  -1.6582248754384646E-007   9.3742798994538426E-002
   1.7851041278393350E-004   4.1919280436170308E-008  -1.1586651717010260E-007  0.10224344898734987     
   1.9579870273456567E-004   4.6350521569752356E-008  -2.2690156343059249E-008  0.11387356713219685     
   2.1308699268519785E-004   5.0029799194357041E-008   2.7151591588550533E-008  0.12649288681870025     
   2.3037528263583003E-004   5.1742024633319039E-008   2.8957866639521734E-008  0.13908573449202685     
   2.4766357258646220E-004   5.2023034710536717E-008   1.3013086884014614E-008  0.15201225028409945     
   2.6495186253709441E-004   5.1832418158286249E-008   2.3093214405098851E-009  0.16593909859516170     
   2.8224015248772661E-004   5.1698275867008131E-008   1.7674763749329002E-009  0.18076370071843195     
   2.9952844243835881E-004   5.1625277021800100E-008   6.4741803054086132E-009  0.19566935239333688     
   3.1681673238899102E-004   5.1382274711983243E-008   1.1233229283581668E-008  0.20997015599940200     
   3.3410502233962322E-004   5.0767631484347548E-008   1.4178576394555120E-008  0.22368041692941637     
   3.5139331229025542E-004   4.9703789067067945E-008   1.5854397464122785E-008  0.23734320281165810     
   3.6569181333856275E-004   4.8495320754978149E-008   1.6871317322879167E-008  0.24019482306122847     
   3.7999031438687008E-004   4.7025030076285967E-008   1.7631156881152239E-008  0.24156166165404169     
   3.9428881543517741E-004   4.5322569063243510E-008   1.8627693734046787E-008  0.24320284307318271     
   4.0858731648348473E-004   4.3410577256522841E-008   1.9515541351067648E-008  0.24422850967451576     
   4.2288581753179206E-004   4.1308483019624298E-008   2.0152234526185899E-008  0.24413039672522607     
   4.3718431858009939E-004   3.9034806798345556E-008   2.0581146661109911E-008  0.24329070047978410     
   4.5148281962840672E-004   3.6606068912657009E-008   2.0938562652953832E-008  0.24257481779205362     
   4.6578132067671404E-004   3.4034016486438611E-008   2.1368206288779323E-008  0.24280526139584660     
   4.8007982172502137E-004   3.1323791111221924E-008   2.1954606342807406E-008  0.24442187253071229     
   4.9437832277332875E-004   2.8474216591396233E-008   2.2698852803641904E-008  0.24741509748897675     
   5.0867682382163613E-004   2.5480104613914555E-008   2.3533349957591832E-008  0.25148163346827151     
   5.2297532486994351E-004   2.2335452205655278E-008   2.4358860950777468E-008  0.25625921427223414     
   5.3727382591825090E-004   1.9036247990793485E-008   2.5084512259288494E-008  0.26149410060877382     
   5.5157232696655828E-004   1.5582051081377995E-008   2.5656643060494145E-008  0.26707124466470905     
   5.6587082801486566E-004   1.1976221162254597E-008   2.6069590426544130E-008  0.27293026071794962     
   5.8016932906317304E-004   8.2251550021749678E-009   2.6359834438515259E-008  0.27894864703111988     
   5.9446783011148042E-004   4.3370633512677037E-009   2.6589340979722147E-008  0.28487759690417186     
   6.0876633115978780E-004   3.2089931262881693E-010   2.6825523567664009E-008  0.29037273033191308     
   6.2306483220809518E-004  -3.8142952026857918E-009   2.7123941039181636E-008  0.29510281242820141     
   6.3736333325640257E-004  -8.0595231511072640E-009   2.7517271998362617E-008  0.29887972160447746     
   6.5166183430470995E-004  -1.2405513463670678E-008   2.8011202527128048E-008  0.30174784459390208     
   6.6596033535301733E-004  -1.6842209148776530E-008   2.8586720016459150E-008  0.30399181231992806     
   6.7787632331095396E-004  -2.0599699888033692E-008   2.7872989852412782E-008  0.29593695276842286     
   6.8979231126889060E-004  -2.4402914490045779E-008   2.7679833991223909E-008  0.28666911963129182     
   7.0170829922682723E-004  -2.8242775631814642E-008   2.7771849398912056E-008  0.27959732289463168     
   7.1362428718476387E-004  -3.2109073178995750E-008   2.7834081460177286E-008  0.27434398541653221     
   7.2554027514270050E-004  -3.5990367961824739E-008   2.7825469737550332E-008  0.26984864941340841     
   7.3745626310063714E-004  -3.9874382233496397E-008   2.7741063306943323E-008  0.26530120413447233     
   7.4937225105857377E-004  -4.3748540490246036E-008   2.7584362946540314E-008  0.26027957244375088     
   7.6128823901651041E-004  -4.7600599284793664E-008   2.7368009753777088E-008  0.25468227085344758     
   7.7320422697444704E-004  -5.1419267028034780E-008   2.7111893006981468E-008  0.24865471287267238     
   7.8512021493238368E-004  -5.5194709582582361E-008   2.6840188360596975E-008  0.24254400771829632     
   7.9703620289032031E-004  -5.8918988369675495E-008   2.6578706659538077E-008  0.23686202328066047     
   8.0895219084825695E-004  -6.2586347372774135E-008   2.6352966844618722E-008  0.23222712486048644     
   8.2086817880619358E-004  -6.6193388528644810E-008   2.6186016682267535E-008  0.22926557262183514     
   8.3278416676413022E-004  -6.9739123640155588E-008   2.6095795328929494E-008  0.22847708077758944     
   8.4470015472206685E-004  -7.3224857572487447E-008   2.6092351602473749E-008  0.23009908358011477     
   8.5661614268000349E-004  -7.6653996546598770E-008   2.6175918638911578E-008  0.23402237555415389     
   8.6853213063794012E-004  -8.0031648225301544E-008   2.6336809111792178E-008  0.23979587870647803     
   8.8044811859587676E-004  -8.3364205113082188E-008   2.6556987765421128E-008  0.24671520784244189     
   8.9236410655381339E-004  -8.6658855834217787E-008   2.6812747574607807E-008  0.25395304925924739     
   9.0428009451175002E-004  -8.9923123108901359E-008   2.7077818114390834E-008  0.26068510245907939     
   9.1619608246968666E-004  -9.3164426387944594E-008   2.7325756719567374E-008  0.26618547186552266     
   9.2811207042762329E-004  -9.6389751650321551E-008   2.7532263130144676E-008  0.26988726970651905     
   9.4002805838555993E-004  -9.9605351421375161E-008   2.7676188783233624E-008  0.27141577599043532     
   9.5194404634349656E-004  -1.0281656381964634E-007   2.7740654440001398E-008  0.27060374871199305     
   9.6386003430143320E-004  -1.0602764810455574E-007   2.7713393427224719E-008  0.26749629224213789     
   9.7577602225936983E-004  -1.0924174258995940E-007   2.7586904441355960E-008  0.26234937860866842     
   9.8769201021730647E-004  -1.1246082515334390E-007   2.7358552123525144E-008  0.25562271511966295     
