x,velocity_cm_s
-3.336894586894589843e+00,1.505271422211141896e+01
-3.333333333333336590e+00,1.580441389066797342e+01
-3.329772079772082893e+00,1.667460273329919573e+01
-3.326210826210829197e+00,1.764099608882598602e+01
-3.322649572649575500e+00,1.867668930533682214e+01
-3.319088319088322248e+00,1.965042029320309780e+01
-3.315527065527068551e+00,2.076166394639457735e+01
-3.311965811965814854e+00,2.191421575201582073e+01
-3.308404558404561602e+00,2.302437234856445514e+01
-3.304843304843307905e+00,2.410055842502285373e+01
-3.301282051282054208e+00,2.506042944069230316e+01
-3.297720797720800956e+00,2.585452431832145237e+01
-3.294159544159547259e+00,2.634261275097780697e+01
-3.290598290598293563e+00,2.647659248221367534e+01
-3.287037037037040310e+00,2.632440455220948650e+01
-3.283475783475786614e+00,2.597600289816408292e+01
-3.279914529914532917e+00,2.546562980432854317e+01
-3.276353276353279220e+00,2.499928250452988721e+01
-3.272792022792025968e+00,2.432041563104677095e+01
-3.269230769230772271e+00,2.343908445782592764e+01
-3.265669515669518574e+00,2.252731569860424088e+01
-3.262108262108265322e+00,2.130519226783823683e+01
-3.258547008547011625e+00,1.989093157544189694e+01
-3.254985754985757929e+00,1.834269115180971710e+01
-3.251424501424504676e+00,1.677868840685565033e+01
-3.247863247863250979e+00,1.527284319229607945e+01
-3.244301994301997283e+00,1.385206016004244134e+01
-3.240740740740743586e+00,1.265792843783074773e+01
-3.237179487179490334e+00,1.170104682792924677e+01
-3.233618233618236637e+00,1.094037894206887529e+01
-3.230056980056982940e+00,1.048571750118126999e+01
-3.226495726495729688e+00,1.039549179982164162e+01
-3.222934472934475991e+00,1.040853647953628069e+01
-3.219373219373222295e+00,1.059279258050565886e+01
-3.215811965811969042e+00,1.093820482878311395e+01
-3.212250712250715345e+00,1.111159036332362859e+01
-3.208689458689461649e+00,1.131405466306136987e+01
-3.205128205128208396e+00,1.149042960336983299e+01
-3.201566951566954700e+00,1.166327160958890374e+01
-3.198005698005701003e+00,1.185241946545129110e+01
-3.194444444444447306e+00,1.201493443356295643e+01
-3.190883190883194054e+00,1.220951757263975423e+01
-3.187321937321940357e+00,1.239323014528770273e+01
-3.183760683760686661e+00,1.256471333070319929e+01
-3.180199430199433408e+00,1.272260830808254184e+01
-3.176638176638179711e+00,1.288675386115852461e+01
-3.173076923076926015e+00,1.305850881073469338e+01
-3.169515669515672762e+00,1.320036970263150522e+01
-3.165954415954419066e+00,1.331641299925968269e+01
-3.162393162393165369e+00,1.341071516303016153e+01
-3.158831908831912116e+00,1.350855026089001854e+01
-3.155270655270658420e+00,1.357513248026690178e+01
-3.151709401709404723e+00,1.363845352971507907e+01
-3.148148148148151027e+00,1.370802515485986817e+01
-3.144586894586897774e+00,1.375449682634328497e+01
-3.141025641025644077e+00,1.381129553593414983e+01
-3.137464387464390381e+00,1.385178839588171229e+01
-3.133903133903137128e+00,1.389173772750781666e+01
-3.130341880341883432e+00,1.392842588920524349e+01
-3.126780626780629735e+00,1.396185288097402122e+01
-3.123219373219376482e+00,1.397435403236723062e+01
-3.119658119658122786e+00,1.392978471000884610e+01
-3.116096866096869089e+00,1.385477780164964656e+01
-3.112535612535615392e+00,1.375748623211121924e+01
-3.108974358974362140e+00,1.364878056782249871e+01
-3.105413105413108443e+00,1.352186670476542929e+01
-3.101851851851854747e+00,1.335147057599284892e+01
-3.098290598290601494e+00,1.317509563568438580e+01
-3.094729344729347797e+00,1.297018545850011151e+01
-3.091168091168094101e+00,1.277696114022691631e+01
-3.087606837606840848e+00,1.257558389713206282e+01
-3.084045584045587152e+00,1.240899246660958966e+01
-3.080484330484333455e+00,1.223968339447988285e+01
-3.076923076923080203e+00,1.207173314315377866e+01
-3.073361823361826506e+00,1.190921817504215596e+01
-3.069800569800572809e+00,1.171463503596532973e+01
-3.066239316239319113e+00,1.155212006785369283e+01
-3.062678062678065860e+00,1.138416981652761706e+01
-3.059116809116812163e+00,1.123605834893422184e+01
-3.055555555555558467e+00,1.105180224796481525e+01
-3.051994301994305214e+00,1.083547797603023355e+01
-3.048433048433051518e+00,1.063002427052457222e+01
-3.044871794871797821e+00,1.039440474317873964e+01
-3.041310541310544568e+00,1.016530755569024791e+01
-3.037749287749290872e+00,9.973985586542085002e+00
-3.034188034188037175e+00,9.888651640075451610e+00
-3.030626780626783923e+00,9.873161082914307940e+00
-3.027065527065530226e+00,9.909849244611748986e+00
-3.023504273504276529e+00,1.001991372970408634e+01
-3.019943019943022833e+00,1.016177462160086975e+01
-3.016381766381769580e+00,1.035391188323119138e+01
-3.012820512820515884e+00,1.055202795639739577e+01
-3.009259259259262187e+00,1.073030524583090539e+01
-3.005698005698008934e+00,1.086020851465593751e+01
-3.002136752136755238e+00,1.095206480097991175e+01
-2.998575498575501541e+00,1.099500353837395039e+01
-2.995014245014248289e+00,1.097815416040920411e+01
-2.991452991452994592e+00,1.095342362178352857e+01
-2.987891737891740895e+00,1.093575895133660936e+01
-2.984330484330487199e+00,1.092434485658630194e+01
-2.980769230769233946e+00,1.090070137460351418e+01
-2.977207977207980250e+00,1.086754614699545129e+01
-2.973646723646726553e+00,1.082759681536934693e+01
-2.970085470085473300e+00,1.076237341679609472e+01
-2.966524216524219604e+00,1.071345586786617332e+01
-2.962962962962965907e+00,1.065964656404322852e+01
-2.959401709401712655e+00,1.063980778031053376e+01
-2.955840455840458958e+00,1.063002427052455801e+01
-2.952279202279205261e+00,1.066644066806128421e+01
-2.948717948717952009e+00,1.074362168970630194e+01
-2.945156695156698312e+00,1.085613205224511546e+01
-2.941595441595444616e+00,1.099853647246335697e+01
-2.938034188034190919e+00,1.110262214601982578e+01
-2.934472934472937666e+00,1.119909842307603753e+01
-2.930911680911683970e+00,1.131595701218641636e+01
-2.927350427350430273e+00,1.135481928716966138e+01
-2.923789173789177021e+00,1.141515093084990440e+01
-2.920227920227923324e+00,1.150782250965600895e+01
-2.916666666666669627e+00,1.167984922339296361e+01
-2.913105413105416375e+00,1.178556548191372144e+01
-2.909544159544162678e+00,1.194862397834680223e+01
-2.905982905982908981e+00,1.237692429564438612e+01
-2.902421652421655729e+00,1.297752309083962530e+01
-2.898860398860402032e+00,1.365638996432269892e+01
-2.895299145299148336e+00,1.472170547435221977e+01
-2.891737891737894639e+00,1.604791457867466420e+01
-2.888176638176641386e+00,1.764860548532620044e+01
-2.884615384615387690e+00,1.963656032100627158e+01
-2.881054131054133993e+00,2.179627010626253991e+01
-2.877492877492880741e+00,2.409023138691541988e+01
-2.873931623931627044e+00,2.678422951215078740e+01
-2.870370370370373347e+00,2.970352012662451102e+01
-2.866809116809120095e+00,3.266873888426026440e+01
-2.863247863247866398e+00,3.553748136483974918e+01
-2.859686609686612702e+00,3.801569874646200731e+01
-2.856125356125359005e+00,4.057734772542583812e+01
-2.852564102564105752e+00,4.300121227490370757e+01
-2.849002849002852056e+00,4.527913947007398576e+01
-2.845441595441598359e+00,4.758397131715571504e+01
-2.841880341880345107e+00,4.960127668219375607e+01
-2.838319088319091410e+00,5.106581374432362708e+01
-2.834757834757837713e+00,5.258905186516940944e+01
-2.831196581196584461e+00,5.403266308692369080e+01
-2.827635327635330764e+00,5.556188001930536302e+01
-2.824074074074077068e+00,5.719953085181501962e+01
-2.820512820512823815e+00,5.882468053293148813e+01
-2.816951566951570118e+00,6.034819041793799244e+01
-2.813390313390316422e+00,6.166515954079591211e+01
-2.809829059829062725e+00,6.273427974907554727e+01
-2.806267806267809473e+00,6.407951234464852064e+01
-2.802706552706555776e+00,6.541251555298904918e+01
-2.799145299145302079e+00,6.658816731227160801e+01
-2.795584045584048827e+00,6.753037365749415244e+01
-2.792022792022795130e+00,6.816929119935115011e+01
-2.788461538461541434e+00,6.838045195223199357e+01
-2.784900284900288181e+00,6.879326171236843379e+01
-2.781339031339034484e+00,6.908432112850150020e+01
-2.777777777777780788e+00,6.921748556725518142e+01
-2.774216524216527535e+00,6.916476332007516703e+01
-2.770655270655273839e+00,6.904953531592910565e+01
-2.767094017094020142e+00,6.882043812844062813e+01
-2.763532763532766445e+00,6.851551874011074972e+01
-2.759971509971513193e+00,6.828261685437215078e+01
-2.756410256410259496e+00,6.805324790272293001e+01
-2.752849002849005799e+00,6.782523777187732605e+01
-2.749287749287752547e+00,6.759641234854956338e+01
-2.745726495726498850e+00,6.733986698082816247e+01
-2.742165242165245154e+00,6.712136859560783364e+01
-2.738603988603991901e+00,6.701510880876558929e+01
-2.735042735042738204e+00,6.712761917130441702e+01
-2.731481481481484508e+00,6.739829627538335899e+01
-2.727920227920230811e+00,6.780621428062679001e+01
-2.724358974358977559e+00,6.831006503460504575e+01
-2.720797720797723862e+00,6.895604844464081395e+01
-2.717236467236470165e+00,6.961996828928420200e+01
-2.713675213675216913e+00,7.026105994442696101e+01
-2.710113960113963216e+00,7.055646758713157851e+01
-2.706552706552709520e+00,7.047113364066493091e+01
-2.702991452991456267e+00,7.012055787333378021e+01
-2.699430199430202570e+00,6.899817188955267966e+01
-2.695868945868948874e+00,6.717191672950208670e+01
-2.692307692307695621e+00,6.569515028013972824e+01
-2.688746438746441925e+00,6.325742575846505389e+01
-2.685185185185188228e+00,6.006609921910875016e+01
-2.681623931623934531e+00,5.631901497107635635e+01
-2.678062678062681279e+00,5.233957236562679327e+01
-2.674501424501427582e+00,4.838839323289229810e+01
-2.670940170940173886e+00,4.476305932886326389e+01
-2.667378917378920633e+00,4.156901514789977625e+01
-2.663817663817666936e+00,3.889702991968286483e+01
-2.660256410256413240e+00,3.669220728374678231e+01
-2.656695156695159987e+00,3.522250670256319438e+01
-2.653133903133906291e+00,3.480915341410529606e+01
-2.649572649572652594e+00,3.454717276316947050e+01
-2.646011396011399341e+00,3.466919487133355915e+01
-2.642450142450145645e+00,3.513336805784643957e+01
-2.638888888888891948e+00,3.441591067354083577e+01
-2.635327635327638252e+00,3.341391621295947800e+01
-2.631766381766384999e+00,3.211651410967353115e+01
-2.628205128205131302e+00,3.059789597956003604e+01
-2.624643874643877606e+00,2.891567582469200204e+01
-2.621082621082624353e+00,2.721334512193051580e+01
-2.617521367521370657e+00,2.559825071476078051e+01
-2.613960113960116960e+00,2.414159481329183166e+01
-2.610398860398863707e+00,2.300127239490309705e+01
-2.606837606837610011e+00,2.230256673768731446e+01
-2.603276353276356314e+00,2.203841197346569913e+01
-2.599715099715103062e+00,2.292246078829376188e+01
-2.596153846153849365e+00,2.256182974701590638e+01
-2.592592592592595668e+00,2.110272796810048135e+01
-2.589031339031341972e+00,1.880441846087607871e+01
-2.585470085470088719e+00,1.588023609150934590e+01
-2.581908831908835023e+00,1.243644064684247041e+01
-2.578347578347581326e+00,8.693976389542356742e+00
-2.574786324786328073e+00,4.886016969508247598e+00
-2.571225071225074377e+00,1.260683065479227594e+00
-2.567663817663820680e+00,-1.979017494485532325e+00
-2.564102564102567428e+00,-4.635512165541300078e+00
-2.560541310541313731e+00,-6.456603806538197432e+00
-2.556980056980060034e+00,-7.299887997257982875e+00
-2.553418803418806338e+00,-8.410044593806631497e+00
-2.549857549857553085e+00,-7.159114162004115656e+00
-2.546296296296299388e+00,-6.273434762211692828e+00
-2.542735042735045692e+00,-4.584420503325574714e+00
-2.539173789173792439e+00,-2.267902797332851605e+00
-2.535612535612538743e+00,4.948516605651320788e-01
-2.532051282051285046e+00,3.498660929023358790e+00
-2.528490028490031793e+00,6.598402946216410214e+00
-2.524928774928778097e+00,9.567698166262971426e+00
-2.521367521367524400e+00,1.224294456440853196e+01
-2.517806267806271148e+00,1.442167784091536475e+01
-2.514245014245017451e+00,1.594573125424329874e+01
-2.510683760683763754e+00,1.666237334606671538e+01
-2.507122507122510058e+00,1.638544566629121846e+01
-2.503561253561256805e+00,1.489454748057131894e+01
-2.500000000000003109e+00,1.467469027454735908e+01
-2.496438746438749412e+00,1.438825084914657282e+01
-2.492877492877496159e+00,1.407545030015575094e+01
-2.489316239316242463e+00,1.375802976043267734e+01
-2.485754985754988766e+00,1.346044800444229850e+01
-2.482193732193735514e+00,1.316830153166633011e+01
-2.478632478632481817e+00,1.290876675817699493e+01
-2.475071225071228120e+00,1.264624257891972547e+01
-2.471509971509974868e+00,1.242285243880638745e+01
-2.467948717948721171e+00,1.223288929046184137e+01
-2.464387464387467475e+00,1.216494825028139815e+01
-2.460826210826213778e+00,1.219783171372870356e+01
-2.457264957264960525e+00,1.232338675598219879e+01
-2.453703703703706829e+00,1.252612281988066911e+01
-2.450142450142453132e+00,1.280549637710269906e+01
-2.446581196581199880e+00,1.315743096523743816e+01
-2.443019943019946183e+00,1.359633008480318495e+01
-2.439458689458692486e+00,1.403223979860099746e+01
-2.435897435897439234e+00,1.445293071939836693e+01
-2.432336182336185537e+00,1.484073817674834572e+01
-2.428774928774931841e+00,1.517256221698971785e+01
-2.425213675213678144e+00,1.546144751983702292e+01
-2.421652421652424891e+00,1.573891872793400637e+01
-2.418091168091171195e+00,1.599682291645900989e+01
-2.414529914529917498e+00,1.627048942630584349e+01
-2.410968660968664246e+00,1.655638532338520008e+01
-2.407407407407410549e+00,1.691457048721656520e+01
-2.403846153846156852e+00,1.730618264281669383e+01
-2.400284900284903600e+00,1.769589244929179017e+01
-2.396723646723649903e+00,1.805108820735519259e+01
-2.393162393162396206e+00,1.838345577591799440e+01
-2.389601139601142954e+00,1.860575885938841623e+01
-2.386039886039889257e+00,1.875631620442831604e+01
-2.382478632478635561e+00,1.887888184091386279e+01
-2.378917378917381864e+00,1.892372292743296214e+01
-2.375356125356128612e+00,1.893323467305820884e+01
-2.371794871794874915e+00,1.881664784810855906e+01
-2.368233618233621218e+00,1.855140602724408438e+01
-2.364672364672367966e+00,1.818044794785876661e+01
-2.361111111111114269e+00,1.777252994261533559e+01
-2.357549857549860572e+00,1.732058614333497815e+01
-2.353988603988607320e+00,1.686266353251869532e+01
-2.350427350427353623e+00,1.639794681768439943e+01
-2.346866096866099927e+00,1.594681831088621493e+01
-2.343304843304846674e+00,1.552966032417820941e+01
-2.339743589743592977e+00,1.645990904632897411e+01
-2.336182336182339281e+00,1.645094082902517130e+01
-2.332621082621085584e+00,1.555112969287522162e+01
-2.329059829059832332e+00,1.391048945459760944e+01
-2.325498575498578635e+00,1.169479625223263497e+01
-2.321937321937324938e+00,9.001613419479426170e+00
-2.318376068376071686e+00,6.084768682452178723e+00
-2.314814814814817989e+00,3.111396999994795465e+00
-2.311253561253564293e+00,2.459156893439597980e-01
-2.307692307692311040e+00,-2.349975573870821677e+00
-2.304131054131057343e+00,-4.475714839036868398e+00
-2.300569800569803647e+00,-5.993517676668218996e+00
-2.297008547008549950e+00,-6.726737382295681300e+00
-2.293447293447296698e+00,-6.543840102129891534e+00
-2.289886039886043001e+00,-5.174692260413394251e+00
-2.286324786324789304e+00,-5.031472547712994015e+00
-2.282763532763536052e+00,-4.906189269620242044e+00
-2.279202279202282355e+00,-4.784982453938297908e+00
-2.275641025641028659e+00,-4.676005025488862543e+00
-2.272079772079775406e+00,-4.608607513629848995e+00
-2.268518518518521709e+00,-5.612776087496953892e+00
-2.264957264957268013e+00,-5.697022977320699511e+00
-2.261396011396014760e+00,-5.010818471498126314e+00
-2.257834757834761064e+00,-3.703632858426189500e+00
-2.254273504273507367e+00,-1.924936426501901110e+00
-2.250712250712253670e+00,1.758005358777410265e-01
-2.247150997151000418e+00,2.449107740315724868e+00
-2.243589743589746721e+00,4.787094815005517034e+00
-2.240028490028493025e+00,7.083773737265573800e+00
-2.236467236467239772e+00,9.194294209431205900e+00
-2.232905982905986075e+00,1.097462122631981174e+01
-2.229344729344732379e+00,1.223913986615843896e+01
-2.225783475783479126e+00,1.286229508669356392e+01
-2.222222222222225430e+00,1.269733424113539400e+01
-2.218660968660971733e+00,1.163908459928465788e+01
-2.215099715099718480e+00,1.168446921412518691e+01
-2.211538461538464784e+00,1.172849500816212753e+01
-2.207977207977211087e+00,1.176844433978823190e+01
-2.204415954415957390e+00,1.180159956739630900e+01
-2.200854700854704138e+00,1.182524304937909676e+01
-2.197293447293450441e+00,1.185785474866571576e+01
-2.193732193732196745e+00,1.187905235320204156e+01
-2.190170940170943492e+00,1.184997358800480072e+01
-2.186609686609689795e+00,1.183611361580797450e+01
-2.183048433048436099e+00,1.178284784030651622e+01
-2.179487179487182846e+00,1.169832918632204155e+01
-2.175925925925929150e+00,1.159071057867618038e+01
-2.172364672364675453e+00,1.144694733765435046e+01
-2.168803418803421756e+00,1.131405466306138408e+01
-2.165242165242168504e+00,1.119746783811172008e+01
-2.161680911680914807e+00,1.110262214601981157e+01
-2.158119658119661111e+00,1.103495287000006897e+01
-2.154558404558407858e+00,1.099989529326694537e+01
-2.150997150997154161e+00,1.100288469903489386e+01
-2.147435897435900465e+00,1.107055397505462224e+01
-2.143874643874647212e+00,1.112789621296693099e+01
-2.140313390313393516e+00,1.115996438393210610e+01
-2.136752136752139819e+00,1.119067373409366439e+01
-2.133190883190886566e+00,1.118116198846840348e+01
-2.129629629629632870e+00,1.115262675159260652e+01
-2.126068376068379173e+00,1.110506802346628774e+01
-2.122507122507125477e+00,1.103848580408944713e+01
-2.118945868945872224e+00,1.099446001005252072e+01
-2.115384615384618527e+00,1.095451067842641635e+01
-2.111823361823364831e+00,1.092135545081833925e+01
-2.108262108262111578e+00,1.089771196883555149e+01
-2.104700854700857882e+00,1.088629787408522986e+01
-2.101139601139604185e+00,1.088983080817460802e+01
-2.097578347578350932e+00,1.091102841271091961e+01
-2.094017094017097236e+00,1.091102841271091961e+01
-2.090455840455843539e+00,1.091102841271091961e+01
-2.086894586894590287e+00,1.091102841271091961e+01
-2.083333333333336590e+00,1.091102841271091961e+01
-2.079772079772082893e+00,1.093222601724723120e+01
-2.076210826210829197e+00,1.093575895133660936e+01
-2.072649572649575944e+00,1.096674006565889670e+01
-2.069088319088322248e+00,1.097136005639117684e+01
-2.065527065527068551e+00,1.091890957337184886e+01
-2.061965811965815298e+00,1.082025918302980472e+01
-2.058404558404561602e+00,1.068627945179397898e+01
-2.054843304843307905e+00,1.052784094609314991e+01
-2.051282051282054653e+00,1.035581423235625209e+01
-2.047720797720800956e+00,9.651129763604572531e+00
-2.044159544159547259e+00,9.375017376311205908e+00
-2.040598290598293563e+00,9.488071267171491741e+00
-2.037037037037040310e+00,9.609006318692678406e+00
-2.033475783475786614e+00,1.031477784408724574e+01
-2.029914529914532917e+00,1.151434484951333559e+01
-2.026353276353279664e+00,1.307236878293151960e+01
-2.022792022792025968e+00,1.459288926217010385e+01
-2.019230769230772271e+00,1.647376901852575770e+01
-2.015669515669519019e+00,1.856499423528016735e+01
-2.012108262108265322e+00,2.039233645197363387e+01
-2.008547008547011625e+00,2.235501722070659980e+01
-2.004985754985758373e+00,2.432204621601110262e+01
-2.001424501424504676e+00,2.596431703925304646e+01
-1.997863247863250979e+00,2.738618712814961498e+01
-1.994301994301997283e+00,2.937223961470462541e+01
-1.990740740740744030e+00,3.125936994675691949e+01
-1.987179487179490334e+00,3.275706223649483206e+01
-1.983618233618236637e+00,3.469120776835202946e+01
-1.980056980056983384e+00,3.643403133106102132e+01
-1.976495726495729688e+00,3.833257575786365123e+01
-1.972934472934475991e+00,4.015448269134267889e+01
-1.969373219373222739e+00,4.191225328289138474e+01
-1.965811965811969042e+00,4.375889075499613057e+01
-1.962250712250715345e+00,4.551856369566991134e+01
-1.958689458689462093e+00,4.757554662817332769e+01
-1.955128205128208396e+00,4.944609934642160454e+01
-1.951566951566954700e+00,5.134328495242058921e+01
-1.948005698005701003e+00,5.346331717021148222e+01
-1.944444444444447750e+00,5.546540374224911574e+01
-1.940883190883194054e+00,5.724654605161989451e+01
-1.937321937321940357e+00,5.867222083876654182e+01
-1.933760683760687105e+00,5.997179705533827843e+01
-1.930199430199433408e+00,6.090421989077483289e+01
-1.926638176638179711e+00,6.169396654183242390e+01
-1.923076923076926459e+00,6.228804299717030091e+01
-1.919515669515672762e+00,6.255600245964203054e+01
-1.915954415954419066e+00,6.309463902619265951e+01
-1.912393162393165369e+00,6.356288867511635488e+01
-1.908831908831912116e+00,6.388112450732160852e+01
-1.905270655270658420e+00,6.413957222416806303e+01
-1.901709401709404723e+00,6.462793242098514668e+01
-1.898148148148151471e+00,6.512471730678464610e+01
-1.894586894586897774e+00,6.558427050256523216e+01
-1.891025641025644077e+00,6.600686377248764813e+01
-1.887464387464390825e+00,6.631857726483558224e+01
-1.883903133903137128e+00,6.632999135958588965e+01
-1.880341880341883432e+00,6.603838841513139357e+01
-1.876780626780630179e+00,6.550301301850940661e+01
-1.873219373219376482e+00,6.507607152201543954e+01
-1.869658119658122786e+00,6.460890892973463906e+01
-1.866096866096869089e+00,6.414093104497166564e+01
-1.862535612535615837e+00,6.372920834147811320e+01
-1.858974358974362140e+00,6.342809365139833488e+01
-1.855413105413108443e+00,6.329003745775165868e+01
-1.851851851851855191e+00,6.328433041037649787e+01
-1.848290598290601494e+00,6.344113833111298106e+01
-1.844729344729347797e+00,6.377296237135432477e+01
-1.841168091168094545e+00,6.434448240135230890e+01
-1.837606837606840848e+00,6.478582739836451765e+01
-1.834045584045587152e+00,6.485730137263436745e+01
-1.830484330484333899e+00,6.466842528093269493e+01
-1.826923076923080203e+00,6.421322031172365996e+01
-1.823361823361826506e+00,6.360528388418896384e+01
-1.819800569800572809e+00,6.267421986955601909e+01
-1.816239316239319557e+00,6.143497529666455392e+01
-1.812678062678065860e+00,5.985792787199583387e+01
-1.809116809116812163e+00,5.834501678925748536e+01
-1.805555555555558911e+00,5.654947097936845068e+01
-1.801994301994305214e+00,5.457510435172445540e+01
-1.798433048433051518e+00,5.253660138215010988e+01
-1.794871794871798265e+00,5.057881236831015315e+01
-1.791310541310544568e+00,4.960263550299737290e+01
-1.787749287749290872e+00,4.776360742739284149e+01
-1.784188034188037175e+00,4.528511828160986852e+01
-1.780626780626783923e+00,4.242778989578069115e+01
-1.777065527065530226e+00,3.937451955007111337e+01
-1.773504273504276529e+00,3.614922249062458093e+01
-1.769943019943023277e+00,3.288071492962330922e+01
-1.766381766381769580e+00,2.940974306888425360e+01
-1.762820512820515884e+00,2.591485596200170960e+01
-1.759259259259262631e+00,2.272461647928827233e+01
-1.755698005698008934e+00,1.959688275354091047e+01
-1.752136752136755238e+00,1.696049863037858074e+01
-1.748575498575501985e+00,1.500026373909210520e+01
-1.745014245014248289e+00,1.393168705913392103e+01
-1.741452991452994592e+00,1.379498968629084743e+01
-1.737891737891740895e+00,1.299056777055426437e+01
-1.734330484330487643e+00,1.246388882707537960e+01
-1.730769230769233946e+00,1.225381513083739549e+01
-1.727207977207980250e+00,1.232284322766075491e+01
-1.723646723646726997e+00,1.257639918961420733e+01
-1.720085470085473300e+00,1.302644063976956090e+01
-1.716524216524219604e+00,1.327782248843722357e+01
-1.712962962962966351e+00,1.352974786542635854e+01
-1.709401709401712655e+00,1.380830613016621555e+01
-1.705840455840458958e+00,1.405832915803028982e+01
-1.702279202279205705e+00,1.426622874098245575e+01
-1.698717948717952009e+00,1.441841667098668722e+01
-1.695156695156698312e+00,1.448010713547053285e+01
-1.691595441595444616e+00,1.447657420138115469e+01
-1.688034188034191363e+00,1.443309193566565796e+01
-1.684472934472937666e+00,1.437683675439626541e+01
-1.680911680911683970e+00,1.433770271525231976e+01
-1.677350427350430717e+00,1.432791920546632980e+01
-1.673789173789177021e+00,1.438363085841432110e+01
-1.670227920227923324e+00,1.446325775750580078e+01
-1.666666666666670071e+00,1.454913523229390648e+01
-1.663105413105416375e+00,1.462631625393888157e+01
-1.659544159544162678e+00,1.468257143520828834e+01
-1.655982905982909426e+00,1.466680911388642983e+01
-1.652421652421655729e+00,1.459071514888432830e+01
-1.648860398860402032e+00,1.442629783164761648e+01
-1.645299145299148336e+00,1.418714537021240574e+01
-1.641737891737895083e+00,1.390722828466897454e+01
-1.638176638176641386e+00,1.362051709510744502e+01
-1.634615384615387690e+00,1.331940240502765960e+01
-1.631054131054134437e+00,1.309791461403939650e+01
-1.627492877492880741e+00,1.294844432564238446e+01
-1.623931623931627044e+00,1.288457974787277749e+01
-1.620370370370373792e+00,1.287832917217615147e+01
-1.616809116809120095e+00,1.302616887560884607e+01
-1.613247863247866398e+00,1.314275570055845321e+01
-1.609686609686612702e+00,1.318786855123832424e+01
-1.606125356125359449e+00,1.318134621138098339e+01
-1.602564102564105752e+00,1.310144754812877466e+01
-1.599002849002852056e+00,1.290523382408760256e+01
-1.595441595441598803e+00,1.263020849343713792e+01
-1.591880341880345107e+00,1.227147980128434313e+01
-1.588319088319091410e+00,1.190459818430989003e+01
-1.584757834757838157e+00,1.152113895353140549e+01
-1.581196581196584461e+00,1.125399478354185590e+01
-1.577635327635330764e+00,1.109283863623382160e+01
-1.574074074074077512e+00,1.104854107803618035e+01
-1.570512820512823815e+00,1.113197267537775303e+01
-1.566951566951570118e+00,1.135400399468747423e+01
-1.563390313390316422e+00,1.151760601944199891e+01
-1.559829059829063169e+00,1.168446921412520112e+01
-1.556267806267809473e+00,1.184915829552261357e+01
-1.552706552706555776e+00,1.196112512973999742e+01
-1.549145299145302523e+00,1.202444617918818892e+01
-1.545584045584048827e+00,1.207662489804678785e+01
-1.542022792022795130e+00,1.212853185274464352e+01
-1.538461538461541878e+00,1.224837984762298504e+01
-1.534900284900288181e+00,1.244160416589620866e+01
-1.531339031339034484e+00,1.275522000736914663e+01
-1.527777777777781232e+00,1.315580038027312071e+01
-1.524216524216527535e+00,1.361073358532142663e+01
-1.520655270655273839e+00,1.408740792322750224e+01
-1.517094017094020142e+00,1.455321169470467169e+01
-1.513532763532766889e+00,1.497553320046638703e+01
-1.509971509971513193e+00,1.532176074122600085e+01
-1.506410256410259496e+00,1.555928261769685150e+01
-1.502849002849006244e+00,1.569706704718282708e+01
-1.499287749287752547e+00,1.576718220064906006e+01
-1.495726495726498850e+00,1.578593392773885284e+01
-1.492165242165245598e+00,1.577506336130998932e+01
-1.488603988603991901e+00,1.578294452197091857e+01
-1.485042735042738204e+00,1.576174691743460698e+01
-1.481481481481484508e+00,1.575033282268429957e+01
-1.477920227920231255e+00,1.575141987932718735e+01
-1.474358974358977559e+00,1.573158109559450679e+01
-1.470797720797723862e+00,1.566010712132467120e+01
-1.467236467236470610e+00,1.556906612748286989e+01
-1.463675213675216913e+00,1.543046640551473558e+01
-1.460113960113963216e+00,1.525789616345639388e+01
-1.456552706552709964e+00,1.506494360934388510e+01
-1.452991452991456267e+00,1.488639455574964643e+01
-1.449430199430202570e+00,1.469697493572653002e+01
-1.445868945868949318e+00,1.453418820345417828e+01
-1.442307692307695621e+00,1.439667553812894596e+01
-1.438746438746441925e+00,1.426459815601815251e+01
-1.435185185185188228e+00,1.413931487792538633e+01
-1.431623931623934975e+00,1.402218452465430687e+01
-1.428062678062681279e+00,1.389336831247214832e+01
-1.424501424501427582e+00,1.375150742057533648e+01
-1.420940170940174330e+00,1.357132778201680878e+01
-1.417378917378920633e+00,1.342647748435207689e+01
-1.413817663817666936e+00,1.328624717741961092e+01
-1.410256410256413684e+00,1.317998739057739499e+01
-1.406695156695159987e+00,1.309465344411073318e+01
-1.403133903133906291e+00,1.307726053782451459e+01
-1.399572649572653038e+00,1.309166403834275627e+01
-1.396011396011399341e+00,1.316177919180897504e+01
-1.392450142450145645e+00,1.324874372323996852e+01
-1.388888888888891948e+00,1.333217532058156962e+01
-1.385327635327638696e+00,1.345175155129916789e+01
-1.381766381766384999e+00,1.352431258221189125e+01
-1.378205128205131302e+00,1.356833837624884609e+01
-1.374643874643878050e+00,1.360230889633906770e+01
-1.371082621082624353e+00,1.358464422589216269e+01
-1.367521367521370657e+00,1.357812188603486447e+01
-1.363960113960117404e+00,1.354659724339110483e+01
-1.360398860398863263e+00,1.347784091072847446e+01
-1.356837606837610011e+00,1.334114353788542928e+01
-1.353276353276356758e+00,1.321015321241749518e+01
